,date,Open,High,Low,Last,Close,Volume,BidVolume,AskVolume,returns,scaled_returns,OHLCAvg,rv5_1,rv5_5,rv5_21,hp,hp_signal,10_range,10_high_x,10_low_x,momentum_8,momentum_12,kama_5_x,kama_20_x,VSA,HAR_preds,ann_vol,target_returns
733,2011-05-16,1999.7,2012.3,1996.2,1997.6,1997.6,118584,57978,57506,-0.0011007155761859,-0.0016378979755293,2001.45,0.0054305860970207,0.0024360570979438,0.0016965023820522,1.234227639816072,0.0,1.1204610951008585,0.0168253330151463,-0.0059279659048866,-0.0019504394670653,-0.0131292914417935,-0.0030032697380678,-0.0198803520268711,-0.3831173596771297,0.0099512197227562,0.1008044083909012,-0.02279139193033
734,2011-05-17,1997.6,2005.5,1979.1,1993.6,1993.6,178891,89661,86954,-0.0020044103724288,-0.0031146669502537,1993.95,0.0022867522211115,0.0016891501176125,0.0016877706399335,1.2316343013972852,0.0,1.1122190437270063,0.0205943476476006,-0.0097048027470334,-0.0129574223916266,0.0061383840542044,-0.0027865089477339,-0.0212533525545009,0.0136868377834715,0.0085752450078364,0.0965308845749392,-0.0444963828540127
735,2011-05-18,1993.7,2007.7,1992.6,2003.4,2003.4,133036,63302,67744,0.0049036875845294,0.0076790363956194,1999.35,0.0052975289397763,0.0019106426134848,0.0016963658702246,1.181215624132604,0.0,1.1084141076810237,0.0178568001918925,-0.0069764931638283,-0.0100817818999496,9.98352718841744e-05,0.0020975619834494,-0.0157446388961598,-0.3370875536037726,0.009705008972223,0.0957871664860206,0.0187935407637784
736,2011-05-19,2003.6,2007.6,1993.8,2002.8,2002.8,151883,67508,71842,-0.000299535721874,-0.0004908913442486,2001.95,0.0049128274522261,0.0015196539475011,0.0016963842285606,1.1309989375562166,0.0,1.1012381646030531,0.0165357633673175,-0.0056629326600402,-0.0045830507638404,-0.0001997004499898,0.0017871720014358,-0.0146052135479728,-0.3505504968499418,0.009566485620614,0.0915281127025566,0.028440701677721
737,2011-05-20,2002.7,2023.8,1994.4,2021.6,2021.6,184036,91072,89507,0.0093430756181946,0.0143194367725712,2010.625,0.0093478758900609,0.0024078028314702,0.0017487163565411,1.1538448423039402,0.0,1.5781412046270358,0.0121600258685732,0.0036341752595839,0.0044618585747517,0.0099923776413559,0.0089866287448656,-0.0049198278023999,0.2398352975675231,0.0113669821185901,0.0978712616276703,0.1435042686346039
738,2011-05-21,2002.7,2023.8,1994.4,2021.6,2021.6,0,0,0,0.0,0.0,2010.625,,,,1.1726503389883784,0.0,1.4006622516556295,0.0069237121133548,0.0072504208519159,0.0096427010886008,0.0009898050892234,0.0067514403459776,-0.0047409822595572,0.0,,0.0935571853054991,0.0971016413619443
739,2011-05-22,2020.8,2027.0,2017.4,2024.9,2024.9,3784,1581,2212,0.0016310395312393,0.0027324066500476,2022.525,,,,1.1042453772568903,0.0,0.4769716088328025,0.0022476501024467,0.0025741244190032,0.0112737406198402,0.0005927975276103,0.0048956292306758,-0.0030381667557585,-0.3879045790297543,,0.0895386232798228,0.1232378969379112
740,2011-05-23,2024.8,2026.0,2011.7,2022.2,2022.2,176924,86415,82113,-0.001334288947925,-0.0023265167158635,2021.175,0.009577770040898,0.0022008978917926,0.0017500547947238,1.0646054274653467,0.0,0.4776119402985025,0.0029237098749252,0.0018947647687282,0.0111388521155495,0.0050567754376684,0.0026421710952858,-0.0042922080777419,0.0,0.0115736942692219,0.0860270381141339,0.0034500155373302
741,2011-05-24,2022.3,2037.0,2021.9,2032.5,2032.5,207154,78602,95856,0.0050805347646667,0.0089779078195235,2028.425,0.0052528240491703,0.0024141172048412,0.0017565722909702,1.033430723386086,0.0,0.7489961420360552,0.0043007504072068,0.0032725826713732,0.0173201024564022,0.0098391439227327,0.0051657064676,0.0007904746272583,0.0,0.0100124086072995,0.0848839428984534,0.0635193030839075
742,2011-05-25,2032.6,2040.5,2029.3,2033.4,2033.4,187044,78972,79530,0.0004427064190952,0.0008184952768138,2033.95,0.0050997865120508,0.0023822457891675,0.0017517220939475,0.9883244350017968,0.0,0.5573899992100502,0.0032828762976569,0.0023305915700924,0.0197672192479263,0.0154626928556771,0.0043337449950461,0.0011096402976314,0.0,0.0099550940490351,0.0811317606166115,0.0517397641565506
743,2011-05-26,2033.4,2039.1,2022.6,2032.3,2032.3,171401,70908,73327,-0.0005411122447993,-0.00104361065874,2031.85,0.0006991362063145,0.0021736975459798,0.0017515039492425,0.9735173285466447,0.0,0.5624551614188941,0.0043322823603486,0.0012771468229929,0.0143224194185975,0.0149215806108777,0.0031413635438622,0.000538269332611,0.0,0.0082159019890283,0.0777750169952205,0.0642180557812185
744,2011-05-27,2032.4,2046.5,2030.8,2044.5,2044.5,70603,32948,30670,0.0059851042084355,0.0114875820621472,2038.55,0.006009515358771,0.0024807722690494,0.0017321307148446,0.9571708224806064,0.0,0.792802180185959,0.00397836266368,0.0038782780683673,0.0206070593489071,0.0221060852629477,0.0068416250142784,0.0059981345243535,0.0,0.0101636998189689,0.0781509656608736,0.0755468469348191
745,2011-05-28,2032.4,2046.5,2030.8,2044.5,2044.5,0,0,0,0.0,0.0,2038.55,,,,0.9432509263487664,0.0,0.7972112517127449,0.0039750378575034,0.0038750369051133,0.0112639837307124,0.0232068008391337,0.0042770841925997,0.0054908227032004,0.0,,0.0748654456927292,0.0729153131281883
746,2011-05-29,2045.1,2045.9,2044.0,2044.8,2044.8,638,320,324,0.0001467243785189,0.0003071302996309,2044.95,,,,0.8632487691931425,0.0,0.1290349008684253,0.0007743338270885,0.0004745917004734,0.0114107081092313,0.0253579355900814,0.0029622209349288,0.0053621802138675,0.0,,0.0716590216083635,0.0858324129219739
747,2011-05-30,2044.6,2047.1,2042.0,2046.8,2046.8,13278,6059,6965,0.0009776127477207,0.0021416154409927,2045.125,0.0060661954397786,0.0016109584605459,0.0017153232950371,0.8082520127067921,0.0,0.1626009491299594,0.0009857381885708,0.0005614964365277,0.0107572813257128,0.0214318607532728,0.0026067662621527,0.0060529853082744,-0.3110382118168976,0.0101049058938077,0.0684725695151622,0.0164294904973497
748,2011-05-31,2046.7,2048.9,2040.1,2043.1,2043.1,87995,43796,43275,-0.00180933568517,-0.0040711602807935,2044.7000000000005,0.0020565559331406,0.0016293931099055,0.0015457429208715,0.7794041063023176,0.0,0.2608585431806707,0.0020943170872053,0.0003490528478677,0.0102822345884678,0.0199220607899768,0.0006591371908648,0.0039157834340728,-0.1931576418898777,0.008399686667636,0.066664128665209,-0.0102718510642687
749,2011-06-01,2043.4,2058.6,2037.4,2050.7,2050.7,141176,70039,70069,0.0037129360159573,0.0085501081160892,2047.525,0.0041303255900985,0.0014744098213019,0.0015312057954967,0.8201681576097573,0.0,0.7825421133231193,0.0055172961868205,0.0017560694409519,0.0089146358397584,0.0142919211877394,0.0038675720090257,0.006872583122,0.4091747941071997,0.0090318662811586,0.0651384046647988,0.0442959537768293
750,2011-06-02,2050.8,2052.5,2027.4,2042.5,2042.5,134993,67655,66658,-0.0040066505275655,-0.0090614103086415,2043.3,0.0054625216071549,0.0016757609317003,0.0015393331769884,0.8758982332513787,0.0,0.7879047455884826,0.0076160060175848,-0.0003484447197587,0.0044652788930976,0.0102852706601739,-0.0001298117662369,0.0025680392550082,0.6067813945654938,0.0095828995113875,0.0663249492809833,-0.031674963326912
751,2011-06-03,2042.7,2055.4,2031.9,2050.6,2050.6,140476,69244,69944,0.0039578855018325,0.0090980129323911,2045.15,0.0056318829973337,0.0018501505094393,0.0014700938582068,0.9163089172208287,0.0,0.7933413834742062,0.0066891229421877,0.0005719324448711,0.0089642766397295,0.0126121166307671,0.0036978487508768,0.0056677284529294,0.494549562229657,0.0095867637376157,0.0652541197387419,0.0562553335520455
752,2011-06-04,2042.7,2055.4,2031.9,2050.6,2050.6,0,0,0,0.0,0.0,2045.15,,,,0.9514891903859284,0.0,0.7998956430993955,0.0066831402043706,0.0005714209096674,0.0029791724312939,0.0139464055786922,0.0036211177664773,0.0048407459035871,0.6407184828765826,,0.0624760486907435,-0.0007805204996248
753,2011-06-05,2051.5,2053.0,2048.6,2052.8,2052.8,1296,713,610,0.0010722816253814,0.0026936068144727,2051.475,,,,0.8847296171073268,0.0,0.5487804878048785,0.0035371755077339,0.0014272813452259,0.0040514540566753,0.0099381524394068,0.0043058173824409,0.0049151330354298,-0.3073807459930359,,0.0597125916607466,0.0844518637866763
754,2011-06-06,2052.7,2062.0,2048.9,2052.3,2052.3,94455,47043,46513,-0.0002435994263096,-0.0006381371980261,2053.975,0.004107795784876,0.0014274810096812,0.0010666943939586,0.87235358642701,0.0,0.7171532846715285,0.0039805576048078,0.0025172996690839,0.0036611302518467,0.0092518465940019,0.0040125927010978,0.0037430503467042,-0.2341858806072576,0.0087676780443078,0.0572602789172572,0.0144781979184386
755,2011-06-07,2052.3,2058.4,2044.0,2053.0,2053.0,104389,51169,51819,0.0003410225838713,0.0009344594695987,2051.925,0.000419090781584,0.0014156711559288,0.0009300343063804,0.8690817426664502,0.0,0.7263046730616871,0.0049938631482048,0.0014993981164586,0.0030245400879973,0.0101339814226726,0.0027116142242737,0.0033559733245316,-0.1817930428826765,0.0070886037182517,0.0547411516977496,0.0213804262076212
756,2011-06-08,2052.9,2053.2,2038.8,2044.2,2044.2,106520,53671,52276,-0.0042956231239577,-0.0112924299954362,2047.275,0.0043091384783724,0.0016159431047492,0.0008503102090169,0.8668979477629453,0.0,0.725092250922505,0.0072943384595061,-0.0008049779284684,0.0005382526492097,-0.0001467459097206,-0.0013549478813841,-0.0008294969942205,-0.0985852400503434,0.0084523468613583,0.0570597709132635,-0.0734212524351644
757,2011-06-09,2044.3,2057.8,2041.0,2050.4,2050.4,102015,50460,50106,0.003028381154885,0.0081138542107567,2048.375,0.0052558035011159,0.0015577804916654,0.0008570280657865,0.8786138684204485,0.0,0.7249011857707468,0.0067450654056233,-0.0002599016027855,-0.0001463022118626,0.0028816352451643,0.0016653960942922,0.0020219753697248,0.0948414505220999,0.0087637468263259,0.0559853753140563,-0.0165362931164285
758,2011-06-10,2050.4,2053.4,2033.7,2039.5,2039.5,121054,63090,56764,-0.0053302162922479,-0.0133767329014046,2044.25,0.0061304402893599,0.0017090928444931,0.0008501094110075,0.9049293627577324,0.0,0.7284844205137215,0.0087833464766075,-0.0023009893586606,-0.001469867976545,-0.0025953054256024,-0.003199649982714,-0.0032025141320118,0.1679340370229236,0.0091004781225541,0.0597703826285742,-0.1100167428449493
759,2011-06-11,2050.4,2053.4,2033.7,2039.5,2039.5,0,0,0,0.0,0.0,2044.25,,,,0.9282234302427826,0.0,0.7321032555663934,0.0087795468160059,-0.0022999939546156,-0.0054277534783775,-0.0035729181733232,-0.0028026501809621,-0.0031174066133066,0.2774707980035389,,0.0571126122606447,-0.0402570965567491
760,2011-06-12,2037.7,2039.6,2035.1,2038.3,2038.3,1858,1012,863,-0.0005885526679287,-0.0016158171154396,2037.675,,,,0.8658090380206659,0.0,0.7257298628209597,0.0120266654947179,-0.0055498178901627,-0.0060163061463063,-0.002352135156082,-0.0028786529483764,-0.0035937142496105,-0.4763152990923458,,0.0546366908394176,-0.1080096078840608
761,2011-06-13,2038.3,2040.9,2018.4,2025.5,2025.5,111191,56639,53434,-0.0062995434469392,-0.0158796375955804,2030.775,0.0082729588180376,0.001962049491022,0.0009018075442449,0.9112046252001752,0.0,0.7195919434998651,0.0154316314811792,-0.0089575122688991,-0.013388131218627,-0.0123646146189786,-0.0075514108658604,-0.0098174866302091,0.2920784086698613,0.0099874148797941,0.0595058616012672,-0.1153571660178641
762,2011-06-14,2025.2,2035.8,2019.8,2034.2,2034.2,107012,51969,54294,0.0042860375487503,0.0105204621944163,2028.75,0.0076193415403939,0.0021405768598141,0.000889261581563,0.9157603866294262,0.0,0.7135569773473934,0.0164230486384099,-0.0099526144380138,-0.0088584942435669,-0.0040719265426627,-0.0028386614890024,-0.0054748988844662,-0.0375746597873143,0.0098505422830426,0.0611100178330349,-0.0425245522463159
763,2011-06-15,2034.0,2042.7,2021.5,2036.5,2036.5,144636,75465,67521,0.0011300268969716,0.0028876493944508,2033.675,0.0044325025275996,0.0021513939360746,0.0008893449432229,0.9483514104829728,0.0,0.7076223956100448,0.0139826673614349,-0.0075158379727395,-0.0080694899304667,-0.0068997851475236,-0.0016757368020411,-0.0043064741231225,0.1703100067199872,0.0086343621422311,0.0586996589237856,-0.0150441904559759
764,2011-06-16,2036.7,2041.0,2029.0,2036.7,2036.7,105995,50093,52544,9.820288724426972e-05,0.0002626003741678,2035.85,0.0011342859405557,0.001972507667802,0.0008842205346006,0.9269358035471602,0.0,0.7720194026040393,0.0111275075370036,-0.0040216934113782,-0.0036756639192647,-0.0068015822602793,-0.001551552233203,-0.0041506289550093,-0.2156441591180643,0.0073251821088979,0.0560944862828833,0.0985747308795745
765,2011-06-17,2036.7,2050.0,2030.2,2046.8,2046.8,111975,55146,53852,0.0049467469552251,0.0127317570369196,2040.925,0.0049477216217257,0.0021219696087193,0.0008847642359166,0.9515696058669386,1.0,0.8992353440951676,0.0083237552242453,-3.6994467663334414e-05,-0.0017572981189246,-0.0029271169304356,0.003238711327182,0.0007998166001811,0.1874523208266671,0.0087511857622104,0.0582804118184218,0.106280669920197
766,2011-06-18,2036.7,2050.0,2030.2,2046.8,2046.8,0,0,0,0.0,0.0,2040.925,,,,0.97317324724068,1.0,0.8977860717618219,0.0083203872477471,-3.697949887889793e-05,0.0035729181733232,-0.0026835175041259,0.0017992840706566,0.0007954988955698,0.3003540845415314,,0.0557164846020015,0.0907755947875287
767,2011-06-19,2048.3,2049.8,2046.0,2046.8,2046.8,1825,1010,857,0.0,0.0,2047.725,,,,0.9029243366172988,1.0,0.3940828402366914,0.002797025268476,0.000850197108039,0.0035729181733232,-0.0030245400879973,0.0009996022614759,0.0007925769528863,-0.4685550507173586,,0.0532630324128165,0.0931040176086778
768,2011-06-20,2047.0,2055.2,2040.6,2047.3,2047.3,89525,43676,45416,0.0002442539275966,0.0007198653468304,2047.525,0.0049527735078615,0.0018316215277648,0.0008847257123598,0.9034923755285288,1.0,0.4914363235543402,0.0037814712016947,0.0007513672420306,0.0044057247688487,0.0015153369635569,0.0006908790191929,0.0010283583397586,-0.0792650046412891,0.0087151388378876,0.0508957533527808,0.0047996884597105
769,2011-06-21,2047.5,2056.0,2047.3,2053.4,2053.4,87209,42235,43652,0.0029751040063317,0.0089009900625085,2051.05,0.0029851137046413,0.0014565429170869,0.0007738440276022,0.8702712895594029,1.0,0.466150705902367,0.0024379261093796,0.0018469137192267,0.0136803722221197,0.0014620598150036,0.0020330607815746,0.0039708527999667,-0.4063176511107805,0.0078452530403958,0.0501366250064083,0.064315171429953
770,2011-06-22,2053.2,2066.3,2049.0,2055.5,2055.5,128838,63516,64771,0.0010221714730684,0.003197142234589,2056.0,0.0031458032946842,0.0011952012112437,0.0007727656796616,0.892118127683893,1.0,0.9228619813717288,0.0050710446398848,0.0034463410173973,0.0104165061464378,0.0078144475803201,0.0016959071890822,0.0048648622886688,0.0181792732459951,0.0078190205778909,0.0479571159836057,0.088632048385168
771,2011-06-23,2055.4,2056.6,2018.5,2032.4,2032.4,220042,108591,110123,-0.0113017666183568,-0.0238275088528173,2040.725,0.0113478968631266,0.0025468852843572,0.0009100953727502,1.024238535300159,-1.0,0.9165755613489288,0.0125895345648154,-0.0040734466675991,-0.0020152873688905,-0.0034873190380366,-0.0085673272334384,-0.0062482532464217,0.429546877917986,0.0111105458035609,0.0711473869645869,-0.1022929792859629
772,2011-06-24,2032.5,2033.5,2005.5,2009.8,2009.8,164527,82897,79636,-0.0111821461047183,-0.0199951053821679,2020.325,0.0158987521586781,0.0033893737710207,0.0010542141484527,1.0818632784772866,-1.0,0.9069651327286437,0.02263217485478,-0.0141158806734271,-0.0132956363608531,-0.0140809124748262,-0.0154578995809795,-0.0162981874758534,0.1217124429803666,0.0130811783702696,0.0838866254340234,-0.2531163548217122
773,2011-06-25,2032.5,2033.5,2005.5,2009.8,2009.8,0,0,0,0.0,0.0,2020.325,,,,1.1300394015995563,-1.0,0.8975541464218155,0.0226327230844125,-0.0141162226089293,-0.0182423833160783,-0.0077813690278869,-0.0118627484201163,-0.0149861605528048,0.7582310795096002,,0.0804054865010932,-0.2765113960839326
774,2011-06-26,2007.9,2010.3,2005.5,2009.1,2009.1,2588,1335,1281,-0.000348354030744,-0.0006791086482845,2008.2,,,,1.049357277239512,-1.0,0.8884088686012476,0.0286042951377465,-0.020087009322204,-0.0185907373468223,-0.0124157606073813,-0.007607431952873,-0.0140992169375782,-0.3725322560906722,,0.0769436595213453,-0.1489957555517352
775,2011-06-27,2009.0,2013.1,1997.8,2008.5,2008.5,117546,59423,57486,-0.0002986857847773,-0.000608459490762,2007.1,0.0111915573195168,0.0032430641207464,0.0010541256985819,1.0356901103583158,-1.0,0.8827960473027785,0.0291474055636095,-0.020629667113433,-0.0188894231315996,-0.0138444732891302,-0.0043935749554718,-0.0131799409582446,-0.3373861096684971,0.0114891410550226,0.0736332794488735,-0.0087844862437529
776,2011-06-28,2008.6,2014.0,2002.5,2008.7,2008.7,92690,46640,45356,9.957184116604624e-05,0.0002116304057658,2008.45,0.0003148455964139,0.0032427573258092,0.0010148531053424,1.0030211975625611,-1.0,0.8772537025112768,0.0284845519635666,-0.019966267625283,-0.0190341052180302,-0.0138431043352085,-0.0024424684880813,-0.0121998846424617,-0.4379708683709027,0.0072768688526207,0.0705748123520365,-0.0077551483718927
777,2011-06-29,2008.7,2020.8,2008.7,2018.2,2018.2,94307,46268,47299,0.0047182783899257,0.009783510620248,2014.1,0.0047193289264887,0.0033244415108019,0.0010383837020486,0.9779264817224488,-1.0,0.8798740615161138,0.0257056026113629,-0.0171863128570223,-0.0172909308344362,-0.0140715729005078,0.0016525977105172,-0.0070230242827455,-0.3527999476105801,0.008947314127077,0.0723402657757752,0.0626123117070385
778,2011-06-30,2018.1,2021.8,2006.1,2008.8,2008.8,125395,60538,60702,-0.0046684961870537,-0.0097659018255014,2013.7,0.006637545300288,0.0034470149758697,0.0010584133456485,0.9765323307606638,-1.0,0.877818943298977,0.0259096687834545,-0.0173880476816719,-0.0229815984945584,-0.0187400690875616,-0.0029944537196682,-0.0111166670419466,-0.2423155682385112,0.0096703905612633,0.0717060687861371,0.0020830203138626
779,2011-07-01,2008.7,2009.3,1985.3,1993.7,1993.7,128062,65700,61719,-0.0075453199945938,-0.0150839467987031,1999.25,0.0088728073612218,0.0030083200043996,0.0011036645568977,1.0211046628006668,-1.0,0.8924828037995494,0.0330481363750518,-0.0245211750135544,-0.0192251518707955,-0.0262853890821554,-0.0094459679648666,-0.0172783749419537,0.2471796615735746,0.010488513172231,0.0750332797041144,-0.099522722897421
780,2011-07-02,2008.7,2009.3,1985.3,1993.7,1993.7,0,0,0,0.0,0.0,1999.25,,,,1.059022961095638,-1.0,1.9648821218074584,0.0282848486746308,-0.0094940424932283,-0.0080430057660771,-0.0265296430097521,-0.0084612244869387,-0.0159373361320783,0.5862445908018475,,0.0720017888871082,-0.1686003981586566
781,2011-07-03,1993.8,1997.3,1993.2,1997.3,1997.3,1089,436,655,0.0018040596223452,0.0038509153555678,1995.4,,,,0.9821988205310878,-1.0,1.2885773195876251,0.0188002697501522,-0.006562823823544,-0.0062389461437319,-0.0277006873937386,-0.0062468475297235,-0.0134871621269808,-0.4451362819273864,,0.0702713298957666,-0.0814672333771009
782,2011-07-04,1997.3,2004.1,1997.0,2002.5,2002.5,19612,9142,10484,0.0026001314713877,0.0056366669268853,2000.225,0.0081821249446763,0.0021081110404649,0.0010974443013677,0.9314027430324914,0.0,1.2983214226358613,0.0164254680650178,-0.0041834963741856,-0.0032904606416002,-0.0261227273954194,-0.0031979679597158,-0.0102649351658181,-0.2844229403594879,0.0102227551696357,0.0691933239567286,0.063790891151879
783,2011-07-05,2002.6,2025.0,2000.6,2020.0,2020.0,107337,52028,54834,0.0087011114527362,0.0165273827385086,2012.05,0.0090813007978724,0.0027329356471615,0.0011566901295467,0.9862303478596316,0.0,0.8659976387249082,0.006393738626692,0.0016539787181019,0.0057093365959133,-0.0061198493243264,0.0052160906830054,-0.0014831371010725,0.3925178437531045,0.0107032648243433,0.0789699578306132,0.1670452125792419
784,2011-07-06,2020.2,2041.5,2017.3,2035.3,2035.3,133955,66866,65640,0.007545716763583,0.0136661710031851,2028.575,0.0115172558358819,0.0031218671221743,0.001211159877172,1.0318559194373855,0.0,1.2963183402771885,0.0063808304345883,0.0055662563365558,0.0131554815183303,0.012608013543975,0.0070523327654866,0.0060185184592313,0.2662259281533248,0.0117872034125274,0.0828218463147914,0.2297181905604604
785,2011-07-07,2035.2,2041.9,2029.2,2037.5,2037.5,106846,47889,53727,0.0010803379561847,0.0020472682622846,2035.95,0.0076226617120132,0.0029836644405667,0.0012121431808666,1.0078051873521805,0.0,0.6927872543077342,0.0029361128169137,0.0033308842880954,0.0095175410845893,0.0136883515001597,0.0045135958766449,0.0070168839465512,-0.2346001982375076,0.010405102522079,0.0791545965973582,0.2208103263859772
786,2011-07-08,2037.6,2053.0,2032.0,2051.6,2051.6,138122,71188,61967,0.0068964104000954,0.012822961022547,2043.55,0.0069805162062786,0.0031516469161729,0.0012390705585883,1.0331937607054562,0.0,1.1584938704028012,0.0046614708120754,0.0056973532147588,0.0210824476717386,0.0209331159309993,0.0063084778272415,0.0137521187836256,0.125374358867512,0.0101701004253958,0.0806725964615654,0.1939142291507706
787,2011-07-09,2037.6,2053.0,2032.0,2051.6,2051.6,0,0,0,0.0,0.0,2043.55,,,,1.0549487224408884,0.0,1.171729696218226,0.0046597049597074,0.0056951949507535,0.0286277676663324,0.0212318017157766,0.003504709904023,0.0136634688870437,0.4251311939336056,,0.077314795581535,0.1035849259331693
788,2011-07-10,2052.0,2052.3,2049.3,2049.7,2049.7,1275,684,607,-0.0009265355550311,-0.0018653106619741,2050.825,,,,0.9724153619326368,0.0,0.2121212121212016,0.0010720673354521,0.0007516793961213,0.0277012321113012,0.0202056943195794,0.0016582685416961,0.0126860633061678,-0.4842358015127509,,0.0745078747942107,0.0803637209877151
789,2011-07-11,2050.0,2064.6,2049.1,2059.2,2059.2,137715,66418,67602,0.0046241168817795,0.0094887161591531,2055.725,0.0083547233034757,0.0029008715740954,0.0012509726847117,0.9724865903424385,0.0,0.892252152179934,0.0043731727118715,0.0031659306674674,0.0305212893707356,0.0201115328114331,0.0041311404763986,0.0171203638954315,-0.2157423838320393,0.0107270912116218,0.0730991970497338,0.050676696372992
790,2011-07-12,2059.4,2081.3,2048.1,2074.8,2074.8,165140,79613,84112,0.0075472056353831,0.0150051364820161,2065.9,0.0088511451145666,0.0032284734873876,0.0012762775512843,1.0694289194452986,1.0,1.8694362017804151,0.0075853468798987,0.00817641287054,0.035468363534731,0.0323272346338701,0.0072865310457939,0.024089637346668,0.4383994851900363,0.0109428851059513,0.0754462211432921,0.1498848723013369
791,2011-07-13,2074.8,2097.8,2071.6,2096.5,2096.5,191488,91144,95357,0.0104045241335724,0.0190276700037665,2085.175,0.0128535767531395,0.0034241542512117,0.0013358037402144,1.1137480278690648,1.0,1.5632162136566123,0.0062144012376063,0.006682019548555,0.0371717762155672,0.0502770787620363,0.0108245502078842,0.0311854823570268,-0.0882250387182201,0.012524903408517,0.082021530735341,0.2783733666696218
792,2011-07-14,2096.6,2101.9,2086.4,2093.8,2093.8,176550,83163,83020,-0.0012886907255627,-0.0024050578915816,2094.675,0.0104840281491534,0.0030844363550717,0.0013215452507838,1.0947496828110468,1.0,0.932575685225862,0.0035541054827744,0.0040706190823468,0.0283373687264214,0.0489883880364736,0.0065737630770106,0.0248500461509467,-0.4441212558713402,0.0116931363742432,0.0803737862240332,0.2090562432359023
793,2011-07-15,2093.9,2101.5,2083.0,2101.5,2101.5,111644,55117,54597,0.0036707785599165,0.0071444428143935,2094.975,0.0038904163044711,0.0031632336356872,0.0013319688172965,1.094207026856682,1.0,0.9530548506734337,0.0034038909412926,0.0042149263280264,0.0309278093301532,0.050855106974045,0.0064200344804151,0.0232882313737168,0.0016402065174916,0.0091552354666401,0.0770692408480325,0.1669759568866925
794,2011-07-16,2093.9,2101.5,2083.0,2101.5,2101.5,0,0,0,0.0,0.0,2094.975,,,,1.0935368552367533,1.0,0.958762886597938,0.0034012558003194,0.0042116633195289,0.0240313989300577,0.0482549755026573,0.004123774215847,0.0189919951196603,0.2608065685721457,,0.074448454148797,0.0320346108859674
795,2011-07-17,2101.3,2106.2,2101.2,2104.0,2104.0,5752,1843,3916,0.0011889194124297,0.0025018549072345,2103.175,,,,1.0184277872931669,1.0,0.3144026349935123,0.0014845411418287,0.0009692458694587,0.0252203183424875,0.0407427834623508,0.0035702124778556,0.016305056871497,-0.3612768812552906,,0.0712822759420458,0.0683413287767233
796,2011-07-18,2103.9,2114.9,2098.4,2110.9,2110.9,119336,57258,59631,0.0032741019544237,0.0071877341998397,2107.025,0.0050604237187371,0.0029248282293804,0.0013422489161323,1.0172650338176952,1.0,0.8683098591549464,0.0038613066140125,0.0028561410827459,0.0294209558519424,0.0364711686531915,0.005111050776237,0.015624288908898,-0.0793402179895487,0.0096041027297358,0.0683268578816555,0.065464674040287
797,2011-07-19,2110.7,2117.7,2089.7,2097.2,2097.2,174778,87383,81425,-0.0065112751136471,-0.0127678625034452,2103.825,0.007288103128631,0.0030651574246929,0.00135730673829,1.0782546067896923,1.0,1.0511679644048937,0.0067977733865567,0.0012860652352945,0.0182855638565158,0.0288795555833596,-0.0013655126127298,0.0080580087432848,0.3026747719741844,0.0104555932712738,0.0764960671203597,-0.0267485320954288
798,2011-07-20,2097.2,2109.6,2088.1,2105.9,2105.9,136958,65527,67770,0.0041398074873555,0.0083764144017811,2100.2000000000003,0.0077158738739021,0.0027932593440879,0.0013714984469867,1.0956003127713947,1.0,1.0566171986176045,0.0085669394618483,-0.0004895393978196,0.0148781657084882,0.0261229526706197,0.0027135411007783,0.0100151551029688,0.0463354844567034,0.0105891043352938,0.0741332858330513,0.012181327388195
799,2011-07-21,2105.9,2112.0,2091.9,2098.6,2098.6,175418,79010,78699,-0.0034724734619224,-0.0069773313431467,2102.1,0.005403339520715,0.0019885813393575,0.0013741469023084,1.102839526879598,1.0,1.0621232246858068,0.0076311339082306,0.0004402577254748,0.0010011681129933,0.0226504792086972,-0.0007471110084148,0.0051328972133458,-0.1109993263339637,0.0096820374109484,0.074651896788588,-0.078054258900123
800,2011-07-22,2098.7,2114.7,2090.2,2106.6,2106.6,144025,65088,68772,0.0038048176786311,0.0078935075004206,2102.55,0.0051511852530636,0.002113549690568,0.0013851849379796,1.1315128959530247,1.0,1.0785432662378078,0.0074061170204511,0.0006599510216243,0.0060946765171872,0.0273818324423595,0.00302521234566,0.006878611389048,0.1874059791836644,0.0096236706792372,0.0723027946403122,0.0619916107081719
801,2011-07-23,2098.7,2114.7,2090.2,2106.6,2106.6,0,0,0,0.0,0.0,2102.55,,,,1.1553519606669995,1.0,1.09179708013864,0.0074012354390803,0.0006595160292249,0.0024238979572706,0.02275771556058,0.0029742965723001,0.0053375090162587,0.440255951536983,,0.0694060349793189,0.0047892009573184
802,2011-07-24,2114.9,2131.3,2110.8,2122.8,2122.8,17915,8743,9380,0.0076606985512981,0.0158744261558118,2119.9500000000003,,,,1.153768607515377,1.0,1.3411214953271016,0.0055406137330974,0.0044666621724971,0.0100845965085687,0.022871208476495,0.0084726514306971,0.0098779831234955,0.1153299249411144,,0.0723871698678077,0.1593030534231501
